gotu	covered_length	total_length	coverage_ratio	strain
G018449405	757	4292740	0.00017634424633217944	 Litoribacter alkaliphilus
G000331105	757	6937283	0.00010912053032866037	 Fibrella aestuarina
G012275705	756	5007609	0.00015097025346827198	 Vibrio chemaguriensis
G000220155	756	3865789	0.00019556163049768108	 Thermophagus xiamenensis
G014982515	756	4208690	0.0001796283404099613	 Cytobacillus luteolus
G004217415	756	2076041	0.0003641546578319022	 Halopeptonella vilamensis
G000150505	756	11634553	6.497886081227186e-05	 Schizosaccharomyces octosporus
G000189295	756	3858580	0.00019592699905146452	 Pseudodesulfovibrio mercurii
G013141785	756	8888836	8.5050506050511e-05	 Paenibacillus germinis
G014191775	756	3481603	0.00021714135701284725	 Limibacillus halophilus
G001550055	756	4025266	0.00018781367492235295	 Kordiimonas lacus
G900176295	756	1825811	0.0004140625727416474	 Campylobacter helveticus
G000147355	755	2153198	0.0003506412322508195	 Sulfurimonas autotrophica
G000337675	755	4417385	0.00017091559825552902	 Natronococcus amylolyticus
G007989005	755	3940686	0.00019159100725102177	 Flavobacterium glycines
G001404515	755	6902312	0.00010938363840985456	 Roseibium album
G013201825	755	3170683	0.00023811904249021424	 Halarcobacter ebronensis
G000212415	755	3055580	0.00024708893237945003	 Treponema brennaborense
G000219045	755	2035931	0.00037083771503061745	 Francisella salina
G008271745	755	5324180	0.00014180587433182198	 Rufibacter glacialis
G008802045	754	1745025	0.00043208550020773344	 Campylobacter jejuni
G000314005	754	5323620	0.00014163294900838152	 Spirulina subsalsa
G003182255	754	6963665	0.00010827631714047129	 Paenibacillus cellulosilyticus
G000963695	754	4590857	0.0001642394873114105	 Methylocucumis oryzae
G900168015	754	4028821	0.00018715152646394566	 Daejeonella lutea
G015356815	754	1511872	0.000498719468314778	 Candidatus Rhabdochlamydia porcellionis
G011017965	754	3886641	0.0001939978505861488	 Clostridium botulinum
G000846625	754	39166	0.01925139151304703	 Lactobacillus virus phiAT3
G900107845	754	4060635	0.00018568524381038927	 Alkalimonas amylolytica
G016888445	753	3218145	0.00023398572780281807	 Marinomonas ostreistagni
G904848675	753	1225795	0.0006142952124947483	 Candidatus Profftia tarda
G000007985	753	3814128	0.00019742389348233725	 Geobacter sulfurreducens
G002514725	753	4390629	0.00017150162311595901	 Mangrovitalea sediminis
G002993965	753	1543291	0.0004879183511081189	 Apilactobacillus timberlakei
G000686545	752	916745	0.00082029353855216	 Mesoplasma syrphidae
G002806975	752	4111124	0.00018291834544518725	 Marinobacter aromaticivorans
G003584105	752	4102200	0.00018331626931890205	 Muricauda taeanensis
G014534785	752	3272930	0.0002297635452026166	 Aquisalinus flavus
G003259525	751	2958657	0.0002538313836311543	 Olleya aquimaris
G015207985	751	3971938	0.00018907646594685013	 Synechocystis salina
G000682715	751	3605680	0.00020828248763062724	 Hyphomonas atlantica
G000730285	750	2954373	0.0002538609715157836	 Candidatus Nitrososphaera evergladensis
G014306105	750	4613485	0.0001625669098306378	 Pontibacter cellulosilyticus
G900114625	750	5275897	0.00014215592154282012	 Granulicella pectinivorans
G008802355	749	3610082	0.00020747451165929195	 Oryzomonas sagensis
G001005315	749	5360785	0.00013971834348887338	 Kordia jejudonensis
G000838905	749	38297	0.019557667702431	 Escherichia virus HK620
G000789235	749	3953310	0.00018946148923307303	 Wocania ichthyoenteri
G000621925	748	2036946	0.0003672164112352512	 Kandleria vitulina
G000332115	748	3914632	0.000191077986385438	 Nonlabens dokdonensis
G002088975	748	4338449	0.00017241184580019266	 Henriciella aquimarina
G013032855	748	3822764	0.0001956699393423188	 Ruegeria arenilitoris
G019492185	748	7609470	9.829856744293624e-05	 Chitinophaga rhizophila
G015209595	748	4640046	0.00016120529839574866	 Pontibacterium sp. N1Y112
G900640025	748	3954220	0.00018916499334887792	 Legionella steigerwaltii
G000426545	747	6327254	0.00011806069426010083	 Paenibacillus massiliensis
G900107695	746	3938163	0.00018942842132232718	 Thiothrix caldifontis
G000320785	746	20225802	3.6883580685700376e-05	 Rhodotorula toruloides
G002917925	746	4461989	0.00016719001324297302	 Roseovarius confluentis
G008085455	746	5091232	0.00014652642032419658	 Seonamhaeicola marinus
G019721995	745	4973236	0.00014980185939295862	 Bathymodiolus japonicus methanotrophic gill symbiont
G000817815	745	6347740	0.00011736460535560688	 Vibrio owensii
G016424485	745	5370244	0.00013872740233032243	 Paenibacillus roseus
G014698335	745	4700009	0.00015851033476744407	 Microcystis viridis
G000287355	744	1121596	0.0006633404541385668	 secondary endosymbiont of Heteropsylla cubana
G900109685	744	8387559	8.870280375971126e-05	 Chitinophaga rupis
G003725735	744	5653020	0.00013161106806627255	 Sinomicrobium pectinilyticum
G002623585	743	40409	0.018386992996609668	 Acinetobacter virus WCHABP5
G002627145	743	41208	0.018030479518540088	 Acinetobacter virus P1
G004015525	743	40898	0.018167147537776908	 Acinetobacter virus AbKT21III
G014205875	742	5181633	0.00014319809990402638	 Anaerosolibacter carboniphilus
G007830735	742	4386710	0.0001691472652625772	 Geobacter argillaceus
G000875465	742	137947	0.005378877394941536	 Escherichia virus V5
G000913575	742	136910	0.0054196187276312905	 Escherichia virus JES2013
G014635725	742	4511417	0.0001644716061494648	 Pedobacter mendelii
G000156355	742	3048152	0.00024342618084662444	 Methylophaga thiooxydans
G002622565	742	129454	0.005731765723731982	 Escherichia virus V18
G001885235	741	1938656	0.0003822235610649852	 Francisella hispaniensis
G003314975	741	3766277	0.00019674601735347665	 Marinomonas aquiplantarum
G007341385	741	4751717	0.00015594363048136074	 Flavobacterium daemonense
G001881935	741	59518	0.012450015121475855	 Salmonella virus 118970sal1
G000183405	740	2216572	0.00033384884407093476	 Calditerrivibrio nitroreducens
G002198115	740	3302712	0.00022405828906668217	 Robiginitalea sediminis
G008806755	740	3918514	0.00018884709867056747	 Tenacibaculum aiptasiae
G001831475	740	3027315	0.00024444103107869515	 Flavobacterium crassostreae
G003865095	739	5198429	0.0001421583328347853	 Clostridium tagluense
G004000605	738	3019659	0.0002443984569118566	 Glycocaulis alkaliphilus
G013179735	738	4359141	0.00016929941013607956	 Permianibacter fluminis
G005406205	737	1658961	0.0004442539637761225	 Campylobacter estrildidarum
G000615945	737	4536736	0.00016245159515563613	 Caldalkalibacillus mannanilyticus
G900109855	736	3775867	0.00019492211987339597	 Roseovarius tolerans
G007004095	736	2986383	0.0002464519788654034	 Erythrobacter insulae
G000328685	736	4314158	0.00017060107673386093	 Natronococcus occultus
G004331695	736	5112483	0.00014396135889351613	 Pedobacter psychroterrae
G014197445	736	2592816	0.00028386125355597927	 Mesonia hippocampi
G008973715	736	3140809	0.00023433452973421816	 Nitrincola schmidtii
G003002925	735	3687178	0.0001993394406236965	 Halomonas songnenensis
G001942475	735	8372947	8.778271258614201e-05	 Moorena producens
G900115225	735	5340522	0.00013762699601274931	 Cohaesibacter marisflavi
G016583795	734	4368137	0.00016803502271105507	 Rhabdochromatium marinum
G003245365	734	2184071	0.0003360696607390511	 Helicobacter valdiviensis
G002989985	733	59097	0.012403336886813205	 Salmonella virus BSPM4
G003850205	733	59715	0.012274972787406848	 Salmonella virus KFSSE1
G000311785	733	5061082	0.00014483069035435507	 Brevibacillus massiliensis
G007991635	733	6682302	0.00010969273762245406	 Adhaeribacter aerolatus
G006491645	733	4014856	0.00018257192785992824	 Flavobacterium profundi
G000907975	733	59254	0.012370472879468053	 Salmonella virus iEPS5
G008124795	733	3851348	0.00019032297263192006	 Nitrosomonas communis
G900142095	732	2892966	0.00025302751570533495	 Thermoclostridium caenicola
G004152935	731	4272005	0.00017111403193582404	 Brumimicrobium glaciale
G900461585	731	4202160	0.00017395815485369428	 Legionella parisiensis
G000252625	731	2825612	0.00025870501682467373	 Listeria fleischmannii
G007989305	731	3097682	0.00023598290592772274	 Acetobacter cibinongensis
G011398155	731	2645427	0.00027632590126282073	 Thiosulfativibrio zosterae
G000949255	730	3089994	0.00023624641342345648	 Ferrimicrobium acidiphilum
G000378045	730	5365714	0.00013604899552976547	 Marinobacterium rhizophilum
G000183545	729	2888761	0.00025235732551083317	 Thermaerobacter subterraneus
G014223975	729	2648171	0.0002752843377561343	 Listeria aquatica
G011947365	729	4169464	0.00017484261766020765	 endosymbiont of Lamellibrachia barhami
G000836295	729	31787789	2.2933334558122304e-05	 Verruconis gallopava
G000698785	729	2527938	0.00028837732570972865	 Nitrososphaera viennensis
G014858745	728	5184149	0.00014042806254218387	 Pseudoalteromonas peptidolytica
G002605445	728	65994	0.011031305876291784	 Pseudomonas virus KTN6
G003144195	727	24153100	3.0099655944785556e-05	 Ceraceosorus guamensis
G000620965	727	1619892	0.0004487953517888847	 Campylobacter upsaliensis
G012568845	727	461457	0.0015754447326619815	 Enterobacteriaceae endosymbiont of Donacia cincticornis
G007830125	726	7000888	0.0001037011304851613	 Chitinophaga japonensis
G900167275	726	2582107	0.0002811657301575806	 Cetobacterium ceti
G000468615	726	4635105	0.00015663075593756775	 Cellulophaga baltica
G008000835	726	2829476	0.0002565846114262853	 Malaciobacter canalis
G010669285	726	4649503	0.00015614572138140356	 Kineobactrum salinum
G000350165	725	2874325	0.0002522331329964426	 Halanaerobium saccharolyticum
G009909155	725	4269943	0.00016979149370378012	 Flavobacterium undicola
G014681765	724	4253175	0.00017022577251112403	 Roseicitreum antarcticum
G001276715	723	7069985	0.00010226330041718617	 Planktothricoides sp. SR001
G001013305	723	2834282	0.0002550910600991715	 Aurantiacibacter marinus
G004745595	723	3564127	0.0002028547243125736	 Flavobacterium humi
G000715015	722	3602422	0.00020042071695098465	 Erythrobacter longus
G000364845	722	5359049	0.00013472539624101218	 Marinobacter nanhaiticus
G014647315	721	2715470	0.00026551573024191026	 Alicyclobacillus cellulosilyticus
G004331675	721	5274746	0.00013668904625928908	 Pedobacter frigidisoli
G005116505	721	4574582	0.0001576100286321242	 Pedobacter polaris
G014229345	721	2948845	0.00024450250860930296	 Listeria farberi
G000495255	720	611562	0.0011773131751155238	 Candidatus Phytoplasma tritici
G003864255	719	3663272	0.00019627262185281354	 Aestuariirhabdus litorea
G020687825	719	4032358	0.00017830758082491683	 Aestuariibacter halophilus
G004959925	718	3673659	0.0001954454673120178	 Pseudooceanicola onchidii
G004366635	718	3909223	0.000183668212327616	 Rhodobaca bogoriensis
G001078595	718	5037522	0.00014253039490447883	 Candidatus Rhodobacter lobularis
G002606945	718	66158	0.010852806916774994	 Pseudomonas virus DP1
G001581005	718	3009164	0.00023860447619338793	 Acetobacter orleanensis
G002997435	718	66095	0.010863151524321053	 Pseudomonas virus LS1
G002265845	717	4134335	0.0001734257141716866	 Halomonas boliviensis
G002156925	716	4785230	0.00014962708166587604	 Gottfriedia acidiceleris
G003670295	716	1805104	0.00039665304602948086	 Helicobacter burdigaliensis
G004362145	716	3882352	0.00018442428713316052	 Marinomonas balearica
G001816165	716	4234315	0.00016909464694997892	 Hymenobacter glacialis
G000695255	715	4534718	0.0001576724285832107	 Photobacterium galatheae
G003284725	715	4407153	0.00016223625546923378	 Magnetospirillum kuznetsovii
G001659685	715	6028179	0.00011860961660229399	 Labilibacter marinus
G016900875	713	4380526	0.00016276584136243	 Vibrio ulleungensis
G015276835	713	2879061	0.0002476501887247266	 Listeria innocua
G000485905	713	1926631	0.00037007605504115734	 Spiribacter curvatus
G900343025	712	3002075	0.0002371692912402255	 Arsenophonus endosymbiont of Aleurodicus floccissimus
G000971985	712	5449597	0.0001306518628808699	 Paenibacillus dauci
G900102855	712	3564172	0.00019976589233067316	 Thiohalomonas denitrificans
G001310955	712	4719961	0.0001508487040464953	 Marinifilum fragile
G007625165	712	2076405	0.0003429003494019712	 Halopeptonella vilamensis
G000507845	712	2369588	0.0003004741752574709	 Helicobacter macacae
G000227665	712	2158359	0.0003298802469839355	 Thiomicrospira aerophila
G004329705	711	4474619	0.00015889620993429833	 Jiulongibacter sediminis
G000146505	711	3843004	0.00018501151703198852	 Fibrobacter succinogenes
G000526375	711	3223332	0.000220579201894189	 Aminiphilus circumscriptus
G900100785	711	4941313	0.00014388888135602825	 Desulfosporosinus hippei
G001263355	711	4137415	0.00017184643068195963	 Acetobacterium bakii
G005116715	711	3967683	0.000179197783693909	 Ferrimonas sediminicola
G014489725	710	1383746	0.0005130999475337237	 Fructobacillus fructosus
G003253995	710	4547173	0.00015614096934512937	 Hwanghaeicola aestuarii
G004345905	709	3019880	0.00023477754082943693	 Serpentinicella alkaliphila
G002917885	709	2947240	0.00024056405314803003	 Flavobacterium croceum
G000172095	709	4107604	0.0001726067069756481	 Sulfitobacter indolifex
G001602095	708	1829936	0.0003868987767878221	 Helicobacter himalayensis
G014905135	707	2078891	0.0003400851704105699	 Sulfurimonas paralvinellae
G000525875	707	2796208	0.00025284242087856125	 Listeria floridensis
G003025005	707	3884595	0.00018200095505451662	 Brumimicrobium mesophilum
G003634045	707	3569068	0.00019809093018121257	 Maricaulis maris
G015773195	706	5320809	0.00013268658957688576	 Hymenobacter guriensis
G003544895	706	3558757	0.0001983838739200232	 Profundibacter amoris
G004214815	706	1915080	0.000368653006662907	 Aliarcobacter thereius
G020524035	706	3622683	0.00019488318464519253	 Bacillus carboniphilus
G001708955	706	4466715	0.00015805799116352844	 Candidatus Thiodiazotropha endoloripes
G900110485	705	4434738	0.00015897218730847234	 Propionispora vibrioides
G002807685	705	3646857	0.000193317149534517	 Alteromonas flava
G900187375	705	5061108	0.00013929756092934592	 Hymenobacter gelipurpurascens
G002051585	705	4903033	0.00014378854884313443	 Ruminiclostridium hungatei
G001653955	704	1540768	0.0004569149930424308	 Francisella persica
G000614895	703	4973624	0.00014134562644864187	 Marinilabilia salmonicolor
G900103415	702	2726607	0.0002574628466808748	 Methanobrevibacter millerae
G001904615	702	4067456	0.00017258945149007144	 Limnothrix rosea
G003814835	702	1878129	0.000373776242207005	 Methanobrevibacter gottschalkii
G000622385	702	4086116	0.00017180129002700853	 Sulfitobacter noctilucicola
G009793355	702	3248582	0.00021609428359819761	 Halomonas zhuhanensis
G003590145	702	4094783	0.00017143765615906874	 Pseudooceanicola algae
G000621625	701	4624288	0.00015159090437273802	 Crocinitomix catalasitica
G900103695	701	4149998	0.00016891574405578026	 Sediminibacillus halophilus
G000525795	701	2601748	0.0002694342419019828	 Listeria aquatica
G001730685	701	2452479	0.000285833232415038	 Caloranaerobacter ferrireducens
G014643635	700	4443766	0.00015752404604562888	 Salipiger pallidus
G900129355	700	3845241	0.00018204320613454398	 Seinonella peptonophila
G009846485	700	4866307	0.00014384624726717816	 Sodalinema gerasimenkoae
G018271995	699	6053647	0.00011546758507722701	 Carboxylicivirga linearis
G000742475	699	1115689	0.000626518680384946	 Candidatus Hepatobacter penaei
G003334855	699	8007522	8.729292282930974e-05	 Larkinella punicea
G014202835	698	4182772	0.0001668749814716174	 Microbulbifer hydrolyticus
G003054265	698	4726316	0.00014768373506976682	 Kordia periserrulae
G000178855	698	13661766	5.109149139284043e-05	 Ktedonobacter racemifer
G000682755	697	3805123	0.00018317410501579056	 Hyphomonas beringensis
G003576455	697	7149106	9.749470772988958e-05	 Mucilaginibacter celer
G002900095	697	3822049	0.00018236291580772513	 Salegentibacter mishustinae
G004295525	697	1680829	0.00041467632935890565	 Helicobacter pylori
G009856445	697	4002992	0.00017411975842070133	 Halobacillus litoralis
G015207665	697	7609315	9.159825818749783e-05	 Plectonema radiosum
G017821535	697	1624478	0.00042906090448747227	 Helicobacter pylori
G900478295	697	1680937	0.0004146496864546381	 Helicobacter pylori
G000387765	697	2793958	0.00024946688532898493	 Caldisalinibacter kiritimatiensis
G000247565	696	719535	0.0009672913756801268	 Wigglesworthia glossinidia
G001563245	696	2201192	0.0003161923176170002	 Methanobrevibacter olleyae
G001543875	696	2596821	0.00026802001370136795	 Hydrogenibacillus schlegelii
G001433995	696	2594149	0.00026829607705648365	 Secundilactobacillus kimchicus
G900182725	695	4113758	0.00016894528068982183	 Thalassobius litoralis
G900698925	695	1112975	0.0006244524809631843	 Candidatus Erwinia haradaeae
G003388735	695	5788531	0.00012006500440267142	 Paenibacillus paeoniae
G002843425	694	3072273	0.00022589138400135666	 Raineya orbicola
G902728095	693	1706549	0.000406082684997618	 Bartonella bovis
G003003155	693	3799844	0.00018237590806359418	 Flavobacterium granuli
G015244605	693	3080886	0.00022493529458733624	 Gluconobacter sphaericus
G001435995	693	1480655	0.0004680361056424353	 Apilactobacillus ozensis
G014773245	693	4596033	0.0001507822071773636	 Mucilaginibacter glaciei
G020618775	693	5437745	0.00012744253362377236	 Acidisoma silvae
G007997385	692	3708323	0.0001866072615573131	 Seonamhaeicola algicola
G016446395	692	6286783	0.00011007219431623456	 [Phormidium] sp. ETS-05
G000688335	692	4106053	0.0001685316775014838	 Sediminibacter sp. Hel_I_10
G900129465	692	7130181	9.705223471886619e-05	 Chitinophaga niabensis
G003364175	691	1750926	0.0003946483175188443	 Helicobacter equorum
G009833495	691	3255638	0.00021224718472999762	 Oceanomicrobium pacificus
G007845595	691	2412335	0.0002864444614864851	 Apibacter muscae
G001586935	690	952264	0.0007245889795266859	 Sterolibacterium denitrificans
G012562965	690	504065	0.0013688710781347643	 Enterobacteriaceae endosymbiont of Plateumaris rustica
G000744735	690	2474654	0.00027882685821937125	 Porticoccus hydrocarbonoclasticus
G001904655	690	5010835	0.0001377016006314317	 Chroogloeocystis siderophila
G000900675	689	60523	0.011384101911669943	 Escherichia virus TL2011
G004346505	689	4961104	0.0001388803782383921	 Iodobacter fluviatilis
G000246755	689	1139330	0.0006047413830935725	 Treponema pallidum
G002155145	689	3584631	0.00019220946312186666	 Kushneria konosiri
G016587375	688	10718083	6.419058333472507e-05	 Ktedonobacter robiniae
G003003215	687	4678782	0.0001468330860467532	 Tritonibacter scottomollicae
G000332155	687	6894280	9.964782399322337e-05	 Kamptonema formosum
G014202575	687	3417864	0.00020100273153056996	 Texcoconibacillus texcoconensis
G000841805	687	36748	0.018694894960269947	 Burkholderia virus BcepMu
G012912135	686	6266315	0.00010947422847399149	 Brasilonema bromeliae
G001305295	686	4569908	0.0001501124311474104	 Neptunomonas antarctica
G000410535	686	1139633	0.0006019481710340083	 Treponema pallidum
G000963705	686	3852257	0.0001780774231833442	 Elstera litoralis
G000889235	686	176788	0.0038803538701721835	 Escherichia virus RB16
G001442625	686	6519253	0.00010522677981664463	 Pedobacter ginsenosidimutans
G014858715	685	5441245	0.00012589030635451996	 Pseudoalteromonas flavipulchra
G008086545	685	1370182	0.0004999335854652886	 Spiroplasma chinense
G000952855	685	3269932	0.0002094844785763129	 Aequorivita vladivostokensis
G003687725	684	2896042	0.00023618441997733458	 Faecalibacter macacae
G008630015	684	4616653	0.00014815928335961138	 Roseospira marina
G003254185	684	4163902	0.00016426899576406937	 Planktotalea frisia
G003207955	684	3452110	0.00019813968848037867	 Komagataeibacter pomaceti
G006575665	683	5550304	0.0001230563226807036	 Echinicola soli
G014201715	682	4906455	0.0001390005615052008	 Haloferula luteola
G003050665	682	1680898	0.00040573550566423423	 Helicobacter pylori
G000426625	682	3539365	0.00019268993166853376	 Psychrilyobacter atlanticus
G001636855	681	4573718	0.00014889418193251091	 Clostridium ljungdahlii
G015222005	681	5086483	0.00013388425755084604	 Mucilaginibacter myungsuensis
G019930685	681	4165476	0.00016348671796452555	 Legionella longbeachae
G002843385	681	5321882	0.00012796225094806687	 Labilibaculum manganireducens
G003130405	681	6317854	0.00010778976532221225	 Pararcticibacter amylolyticus
G900108145	680	3640860	0.00018676906005723922	 Legionella quinlivanii
G000846585	680	171096	0.003974376957965119	 Macacine gammaherpesvirus 4
G003651245	680	4053854	0.00016774161082268874	 Roseovarius spongiae
G018390735	679	4431859	0.00015320884531750672	 Fusibacter paucivorans
G012844185	679	5199851	0.00013058066471520048	 Aneurinibacillus aneurinilyticus
G006864425	679	2951665	0.0002300396555842211	 Campylobacter troglodytis
G000315015	679	5057541	0.00013425496698889837	 Paraglaciecola mesophila
G014489415	678	4057230	0.00016710908674144676	 Cylindrospermopsis curvispora
G000522465	678	2202209	0.00030787268601663146	 Aliarcobacter cibarius
G017873765	678	3608727	0.00018787788602462864	 Paenibacillus sediminis
G009762325	678	3934790	0.00017230906859069987	 Roseovarius faecimaris
G004349085	677	3838785	0.00017635788407008987	 Flavobacterium caseinilyticum
G015265455	677	2737757	0.0002472827208550649	 Candidatus Sulfurimonas baltica
G018861705	677	4121880	0.00016424544140052598	 Clostridium psychrophilum
G001895265	677	2237379	0.0003025861957227631	 Francisella uliginis
G004362665	677	3212147	0.00021076245887874994	 Flavobacterium dankookense
G900108055	677	2207271	0.0003067135843310586	 Thermoleophilum album
G001639725	676	3862406	0.00017502044062690458	 Marinomonas atlantica
G011761405	676	6251229	0.0001081387355990318	 Paenibacillus castaneae
G004793635	676	3053077	0.00022141596821829255	 Marinicauda pacifica
G008274785	675	3845130	0.00017554673053966967	 Halomonas eurihalina
G000968055	675	1554229	0.0004342989353563728	 Alteracholeplasma palmae
G018333255	675	6755634	9.991660294207768e-05	 Paenibacillus albilobatus
G010500895	675	4071789	0.00016577479825207053	 Alteromonas genovensis
G900002375	675	18777464	3.594734624441298e-05	 Plasmodium berghei
G003858635	674	8176545	8.243090449572527e-05	 Larkinella rosea
G000733935	674	4335162	0.0001554728519949197	 Methylomarinum vadi
G000685275	674	3619110	0.00018623363202555324	 Hyphomonas johnsonii
G006032195	674	54381	0.012394034681230577	 Lactococcus virus CHPC971
G002933335	673	841197	0.0008000504043642571	 Candidatus Pantoea edessiphila
G000889175	672	4952	0.13570274636510501	 Human polyomavirus 7
G003149495	672	8998893	7.467585179643762e-05	 Gemmata obscuriglobus
G009735555	672	5154088	0.0001303819414802386	 Labilibaculum euxinus
G013366395	672	3976920	0.00016897498566730031	 Flavobacterium agri
G001707825	671	5291373	0.00012681018707242904	 Enterovibrio pacificus
G000469325	671	3272904	0.0002050167068756065	 Schleiferilactobacillus shenzhenensis
G900106775	671	3332651	0.0002013412145466177	 Marininema mesophilum
G000626715	671	5688755	0.00011795199476862688	 Aquimarina atlantica
G000379805	670	7300577	9.1773568034417e-05	 Lewinella cohaerens
G021234875	670	5122483	0.00013079594407633955	 Marinibactrum halimedae
G900141635	669	3198357	0.0002091698956683072	 Peptoclostridium litorale
G000379725	669	4426045	0.00015115074519124862	 Cytophaga aurantiaca
G017349355	669	4355177	0.00015361028954735938	 Thiothrix fructosivorans
G010915725	669	6320513	0.00010584583877922567	 Thiorhodococcus mannitoliphagus
G001625175	669	5953955	0.00011236228691684771	 Vibrio jasicida
G900112105	669	4132302	0.00016189523418181923	 Zunongwangia mangrovi
G001401755	669	5508119	0.00012145707091658695	 Aquimarina longa
G006539325	669	2999077	0.0002230686307820706	 Acetobacter orleanensis
G016623615	668	4434630	0.00015063263451516813	 Adhaeribacter terrigena
G900217905	668	4350940	0.00015353004178407425	 Alcanivorax xenomutans
G016587435	668	9220094	7.24504544096839e-05	 Dictyobacter formicarum
G000021265	667	874478	0.0007627407436207658	 Ureaplasma urealyticum
G000169535	667	881848	0.0007563661764839292	 Ureaplasma urealyticum
G009754945	667	9767882	6.828501818510911e-05	 Spirosoma arboris
G014197855	667	4609806	0.00014469155534961776	 Roseospira marina
G000513275	666	6261286	0.00010636792505565151	 Paenibacillus gorillae
G001550135	666	4808032	0.00013851821285715236	 Pseudoalteromonas shioyasakiensis
G918814755	666	1989314	0.00033478877643247873	 Weissella ghanensis
G014636865	665	5925644	0.00011222408906103708	 Parapedobacter pyrenivorans
G900156595	665	3406031	0.00019524191059916952	 Thalassobius mediterraneus
G006540005	664	3255605	0.00020395594674415355	 Halomonas halmophila
G006516875	664	62668	0.010595519244271398	 Eschericia virus Lyz12581Vzw
G002843315	664	5196528	0.0001277776238288334	 Labilibaculum filiforme
G900116425	664	3567308	0.00018613475483473813	 Lishizhenia tianjinensis
G014646975	663	4672087	0.00014190660405082354	 Amphritea balenae
G001754285	663	60606	0.010939510939510939	 Salmonella virus BP12C
G005116445	663	4686948	0.00014145665793603856	 Pedobacter frigoris
G000012925	663	4011202	0.0001652871134388146	 Geobacter metallireducens
G000622365	663	3914801	0.00016935726745752848	 Sulfitobacter noctilucae
G000712165	663	835548	0.0007934912177397349	 Ureaplasma canigenitalium
G000765805	663	2226682	0.00029775244062690587	 Helicobacter muridarum
G014212055	662	7925986	8.352273143051224e-05	 Cohnella zeiphila
G014203645	662	8747764	7.567648144142892e-05	 Streptomyces zagrosensis
G000873105	662	37446	0.01767879079207392	 Burkholderia virus phiE255
G007997295	662	3728984	0.000177528248981492	 Gillisia hiemivivida
G011045095	662	5137158	0.00012886502614869934	 Grimontia sedimenti
G003071385	661	5085388	0.00012998024929464577	 Chitinophaga costaii
G002604965	661	59407	0.011126634908344134	 Salmonella virus Chi
G900112745	661	4061872	0.0001627328483024576	 Shimia marina
G002163565	661	1558445	0.00042414073002255455	 Spiroplasma clarkii
G018861735	660	5409303	0.00012201202262102899	 Clostridium lacusfryxellense
G002916695	660	3357443	0.00019657816975597204	 Alkalispirochaeta sphaeroplastigenens
G000613865	660	3168764	0.00020828310344348774	 Acetobacter okinawensis
G018861865	660	4124608	0.00016001520629354353	 Clostridium frigoris
G003208175	660	4402531	0.00014991376551351938	 Ruminiclostridium sufflavum
G900113045	659	5506623	0.00011967407247599845	 Thermoflexibacter ruber
G900089985	659	3826743	0.00017220910837231556	 Marinomonas gallaica
G013394655	659	4560973	0.00014448671369025862	 Winogradskyella schleiferi
G018403685	659	4654546	0.00014158201465835766	 Xylanibacillus composti
G016817355	659	3349250	0.00019676046876166306	 Maricaulis parjimensis
G000455485	659	5550193	0.00011873460976942604	 Gorillibacterium massiliense
G000836115	659	32912889	2.002255104375675e-05	 Exophiala spinifera
G900111515	658	4405526	0.00014935787463290421	 Hymenobacter actinosclerus
G000633455	658	6709380	9.807165490701079e-05	 Pedobacter jeongneungensis
G017873675	658	3880117	0.0001695825151664241	 Virgibacillus litoralis
G004310335	657	4128538	0.00015913623660482234	 Hyunsoonleella pacifica
G017873395	656	3672098	0.00017864446972820443	 Youngiibacter multivorans
G000739915	656	6432861	0.00010197639899260998	 Paenibacillus chitinolyticus
G000420485	656	3702192	0.0001771923228184816	 Desulfovibrio longus
G001039475	656	4257056	0.00015409710372614314	 Alkalihalobacillus macyae
G900186165	656	2692180	0.00024366869971547222	 Listeria goaensis
G000760515	656	5647252	0.00011616269293454586	 Mitosporidium daphniae
G000296815	656	7627230	8.60076331774445e-05	 Fibrisoma limi
G000019085	656	2362816	0.0002776348221782822	 Thermoanaerobacter pseudethanolicus
G004363305	655	3854663	0.00016992406340061376	 Marinomonas communis
G003346755	655	2812536	0.00023288590794926713	 Malaciobacter halophilus
G001443665	655	3443717	0.0001902014596437512	 endosymbiont of Ridgeia piscesae
G012562765	654	519995	0.0012577044010038559	 Enterobacteriaceae endosymbiont of Plateumaris pusilla
G000621825	654	3217392	0.00020327022631995106	 Prevotella brevis
G001594005	654	3063593	0.00021347483167640088	 Clostridium tepidiprofundi
G000023825	653	5167383	0.00012636957624391303	 Pedobacter heparinus
G000332235	653	4263418	0.00015316349464209234	 Geminocystis herdmanii
G000224455	652	3484960	0.0001870896653046233	 endosymbiont of Riftia pachyptila
G014651555	652	4831513	0.0001349473756978404	 Pontibacter akesuensis
G001486585	652	5059984	0.0001288541623847032	 Paenibacillus senegalimassiliensis
G000184705	652	2844696	0.00022919848025940205	 Thermaerobacter marianensis
G000469155	651	1957804	0.0003325154101227702	 Candidatus Micropelagos thuwalensis
G011516935	651	2948459	0.00022079330253532437	 Acetobacter farinalis
G002288065	651	1344614	0.000484153816634365	 Candidatus Planktophila sulfonica
G003258705	651	5379839	0.00012100733869545166	 Arcticibacterium luteifluviistationis
G003610535	650	5800620	0.00011205698701173323	 Mangrovibacterium diazotrophicum
G000008485	649	3397754	0.00019100853092954935	 Legionella pneumophila
