gotu	covered_length	total_length	coverage_ratio	strain
G902597455	361	1430179	0.0002524159563243482	d__Bacteria; p__ Actinobacteriota; c__ Acidimicrobiia; o__ Acidimicrobiales; f__ TK06; g__ UBA7388; s__ UBA7388 sp002470695
G900546565	360	1852677	0.0001943134178272845	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Opitutales; f__ CAG-312; g__ Merdousia; s__ Merdousia sp900546565
G000934745	359	4635643	7.744340968448174e-05	d__Bacteria; p__ Desulfobacterota_I; c__ Desulfovibrionia; o__ Desulfovibrionales; f__ Desulfonatronaceae; g__ Desulfonatronum; s__ Desulfonatronum thioautotrophicum
G000373105	359	7084451	5.067435712379124e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Saprospiraceae; g__ Lewinella_A; s__ Lewinella_A persica
G001566965	359	3040896	0.00011805730942459064	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Methylococcales; f__ Methylothermaceae; g__ Methylohalobius; s__ Methylohalobius sp001566965
G012031285	359	3634788	9.876779608604409e-05	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Nostocaceae; g__ ; s__ 
G003626755	358	5909244	6.0583045817705274e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Ulvibacterium; s__ Ulvibacterium marinum
G900114615	358	5416324	6.60964890578924e-05	d__Bacteria; p__ Firmicutes_C; c__ Negativicutes; o__ Propionisporales; f__ Propionisporaceae; g__ Pelosinus; s__ Pelosinus propionicus
G002746975	358	2390974	0.0001497297753969721	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ UA16; g__ UBA974; s__ UBA974 sp002746975
G012033155	357	3724469	9.58525899933655e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Microscillaceae; g__ JAAUUB01; s__ 
G902535955	357	1925470	0.0001854092766960794	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ HTCC2089; g__ UBA4421; s__ UBA4421 sp902565895
G000153745	357	2296823	0.00015543209032650753	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Amylibacter; s__ Amylibacter sp000153745
G002288385	357	1410107	0.0002531722769974193	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Nanopelagicales; f__ Nanopelagicaceae; g__ Planktophila; s__ Planktophila lacus
G000025645	357	2451061	0.00014565120982301135	d__Bacteria; p__ Firmicutes_A; c__ Thermoanaerobacteria; o__ Thermoanaerobacterales; f__ Thermoanaerobacteraceae; g__ Thermoanaerobacter; s__ Thermoanaerobacter thermocopriae
G902582215	356	1181107	0.00030141214978829183	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ MED-G11; s__ MED-G11 sp902622595
G000770585	356	3073975	0.0001158109613773697	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Legionellales; f__ Legionellaceae; g__ Legionella; s__ Legionella norrlandica
G001399705	355	7875179	4.507834044153155e-05	d__Bacteria; p__ Chloroflexota; c__ Chloroflexia; o__ Chloroflexales; f__ Roseiflexaceae; g__ Kouleothrix; s__ Kouleothrix aurantiaca
G003209955	355	1237737	0.00028681375768842656	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_B; f__ MED-G09; g__ AG-430-B22; s__ AG-430-B22 sp003209955
G000285795	355	2655588	0.00013368037511842952	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Verrucomicrobiales; f__ Akkermansiaceae; g__ SW10; s__ 
G000007925	355	1751080	0.00020273202823400415	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus; s__ Prochlorococcus marinus
G005881635	355	3020087	0.00011754628260709046	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Casimicrobiaceae; g__ PALSA-1003; s__ PALSA-1003 sp005888955
G000264625	355	2082219	0.0001704911923289529	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Verrucomicrobiales; f__ Akkermansiaceae; g__ SW10; s__ 
G001996115	354	3273754	0.00010813274302223075	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Vibrionaceae; g__ Salinivibrio; s__ Salinivibrio costicola
G000516515	354	4890986	7.237804401811823e-05	d__Bacteria; p__ Chloroflexota; c__ Chloroflexia; o__ Chloroflexales; f__ Chloroflexaceae; g__ Chloroflexus; s__ Chloroflexus sp000516515
G900313585	354	1667307	0.0002123184272602466	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Christensenellales; f__ CAG-138; g__ UBA3857; s__ UBA3857 sp900313585
G012838025	354	1592546	0.00022228557291280754	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Saccharofermentanales; f__ DTU023; g__ DTU032; s__ DTU032 sp002427475
G902559015	353	1711351	0.00020626978334660744	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ MAG-121220-bin8; s__ MAG-121220-bin8 sp002705485
G000759935	353	1698088	0.00020788086365370933	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_A; s__ Prochlorococcus_A marinus_N
G902612245	352	1093240	0.00032197870549924995	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ ; f__ ; g__ ; s__ 
G001747105	352	4452465	7.905733116374862e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Cyclobacteriaceae; g__ Fabibacter; s__ Fabibacter misakiensis
G007004665	352	6442864	5.463408819431855e-05	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Kiloniellales; f__ Kiloniellaceae; g__ Denitrobaculum; s__ Denitrobaculum tricleocarpae
G900094635	352	1749539	0.0002011958578802759	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Methylococcales; f__ Methylomonadaceae; g__ Methyloprofundus; s__ 
G000423565	352	7602314	4.630169182698847e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Spirosomaceae; g__ Runella; s__ Runella zeae
G002256485	352	2469158	0.00014255871839712162	d__Bacteria; p__ Marinisomatota; c__ Marinisomatia; o__ Marinisomatales; f__ TCS55; g__ UBA2126; s__ UBA2126 sp002256485
G000755265	352	3261363	0.00010793033464842767	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Nonlabens; s__ Nonlabens ulvanivorans_A
G902609035	351	1365995	0.00025695555254594634	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ UBA8316; s__ UBA8316 sp902609035
G003513555	351	6980266	5.028461666074044e-05	d__Bacteria; p__ Planctomycetota; c__ Planctomycetia; o__ Pirellulales; f__ Pirellulaceae; g__ Rubripirellula; s__ Rubripirellula sp003513555
G001854765	351	4770583	7.357591304878251e-05	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Vibrionaceae; g__ Vibrio; s__ Vibrio sonorensis
G000507245	350	3782798	9.252410517294342e-05	d__Bacteria; p__ Spirochaetota; c__ Spirochaetia; o__ DSM-27196; f__ Salinispiraceae; g__ Salinispira; s__ Salinispira pacifica
G000190415	350	2848028	0.0001228920502186074	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Paracaedibacterales; f__ Paracaedibacteraceae; g__ Odyssella; s__ Odyssella thessalonicensis
G003385625	350	4128632	8.477384276438298e-05	d__Bacteria; p__ Acidobacteriota; c__ Blastocatellia; o__ Pyrinomonadales; f__ Pyrinomonadaceae; g__ QQUY01; s__ QQUY01 sp003385635
G001725215	350	1740098	0.00020113809681983428	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Butyricicoccaceae; g__ SCN-57-10; s__ SCN-57-10 sp001725215
G002255315	350	1382328	0.0002531960576650404	d__Bacteria; p__ Actinobacteriota; c__ Acidimicrobiia; o__ Acidimicrobiales; f__ RAAP-2; g__ RAAP-2; s__ RAAP-2 sp002255315
G004356715	349	1483753	0.00023521435171487438	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ PWYM01; f__ PWYM01; g__ PWYM01; s__ 
G900115435	349	3512274	9.936582396475902e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Prevotella; s__ Prevotella sp900115435
G000299115	349	1410127	0.00024749543835413405	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ HIMB59; f__ HIMB59; g__ HIMB59; s__ HIMB59 sp000299115
G004366385	348	2732582	0.0001273520794618423	d__Bacteria; p__ Actinobacteriota; c__ Thermoleophilia; o__ Gaiellales; f__ Gaiellaceae; g__ GMQP-bins7; s__ GMQP-bins7 sp004366385
G001311565	347	2776643	0.00012497105317464292	d__Bacteria; p__ Desulfobacterota_I; c__ Desulfovibrionia; o__ Desulfovibrionales; f__ Desulfohalobiaceae_A; g__ Desulfothermus; s__ Desulfothermus okinawensis
G001283065	347	1639088	0.0002117030934275646	d__Bacteria; p__ Campylobacterota; c__ Campylobacteria; o__ Campylobacterales; f__ Helicobacteraceae; g__ Helicobacter_E; s__ Helicobacter_E heilmannii
G012511995	347	2238781	0.00015499506204492535	d__Archaea; p__ Thermoproteota; c__ Bathyarchaeia; o__ B26-1; f__ UBA233; g__ PALSA-986; s__ PALSA-986 sp012511995
G003712105	347	3151106	0.00011012006578007848	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Winogradskyella; s__ Winogradskyella sp003712105
G001769915	346	3124415	0.00011074073066478044	d__Bacteria; p__ Bdellovibrionota; c__ Bdellovibrionia_A; o__ UBA1018; f__ UBA1018; g__ GWA1-52-35; s__ GWA1-52-35 sp001769805
G012837825	346	1562800	0.00022139749168159712	d__Bacteria; p__ Actinobacteriota; c__ Humimicrobiia; o__ Humimicrobiales; f__ Humimicrobiaceae; g__ Humimicrobium; s__ Humimicrobium sp012837825
G000745915	346	5080270	6.810661638062544e-05	d__Bacteria; p__ Deinococcota; c__ Deinococci; o__ Deinococcales; f__ Deinococcaceae; g__ Deinococcus_C; s__ Deinococcus_C misasensis
G001311905	346	2234209	0.00015486465232214175	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Calditerricolales; f__ Calditerricolaceae; g__ Calditerricola; s__ Calditerricola satsumensis
G902555115	346	1139620	0.00030360997525490953	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ ; g__ ; s__ 
G902536315	346	634124	0.0005456346077423344	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ HIMB59; f__ HIMB59; g__ HIMB59; s__ 
G003228415	346	3405608	0.00010159713038024341	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ HTCC2089; g__ SZUA-309; s__ SZUA-309 sp003228415
G902521155	346	1113781	0.00031065353063124617	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ HIMB59; f__ HIMB59; g__ HIMB59; s__ HIMB59 sp902521155
G002420145	346	3532498	9.794768461298492e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ AKYH767; f__ B-17BO; g__ UBA4416; s__ UBA4416 sp002420145
G902621295	345	1391763	0.0002478870324904456	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ HIMB59; f__ HIMB59; g__ HIMB59; s__ HIMB59 sp003216195
G003336225	345	4308827	8.006819489387715e-05	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Neiellaceae; g__ Corallincola; s__ Corallincola luteus
G008692135	345	2135870	0.00016152668467650185	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Vibrionaceae; g__ Enterovibrio; s__ Enterovibrio luxaltus
G009781925	345	1852876	0.00018619702559696385	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Oscillospiraceae; g__ WQUU01; s__ WQUU01 sp009781925
G009649225	344	2235582	0.0001538749193722261	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Nitrococcales; f__ Nitrococcaceae; g__ Spiribacter; s__ Spiribacter sp009649225
G001830535	344	1043491	0.00032966264203524516	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Gallionellaceae; g__ Sideroxydans; s__ 
G001591125	344	5630753	6.109307227647883e-05	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Vibrionaceae; g__ Vibrio; s__ Vibrio mediterranei
G009843815	344	1611240	0.00021350016136640102	d__Archaea; p__ Thermoproteota; c__ Nitrososphaeria; o__ Nitrososphaerales; f__ Nitrosopumilaceae; g__ VYCS01; s__ VYCS01 sp009843815
G002646595	344	11335249	3.0347811503743763e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Saprospiraceae; g__ Flavilitoribacter; s__ Flavilitoribacter nigricans
G004296475	343	232683	0.0014741085511189042	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales_A; f__ Enterobacteriaceae_A; g__ Nardonella; s__ Nardonella sp004296475
G001567165	343	2189616	0.00015664847169549363	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ OLB11; s__ OLB11 sp001567165
G001687335	343	2524719	0.00013585670326083814	d__Bacteria; p__ Desulfobacterota; c__ Dissulfuribacteria; o__ Dissulfuribacterales; f__ Dissulfuribacteraceae; g__ Dissulfuribacter; s__ Dissulfuribacter thermophilus
G002068715	343	3387696	0.00010124875431561746	d__Bacteria; p__ Riflebacteria; c__ Ozemobacteria; o__ Ozemobacterales; f__ Ozemobacteraceae; g__ MWAR01; s__ MWAR01 sp002068715
G001281045	343	1179577	0.0002907822041291073	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Mycoplasmatales; f__ Mycoplasmataceae; g__ Spiroplasma_A; s__ Spiroplasma_A cantharicola
G004551905	343	2006589	0.00017093684855244397	d__Bacteria; p__ Verrucomicrobiota; c__ Kiritimatiellae; o__ RFP12; f__ UBA1067; g__ UBA1067; s__ UBA1067 sp004551905
G902524625	343	1152172	0.00029769860749957473	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Puniceispirillales; f__ Puniceispirillaceae; g__ UBA8309; s__ 
G009730595	343	1284335	0.0002670642784008845	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Mycoplasmatales; f__ Mycoplasmataceae; g__ Spiroplasma_A; s__ Spiroplasma_A tabanidicola
G902600715	343	1388716	0.00024699074540798836	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Puniceispirillales; f__ Puniceispirillaceae; g__ UBA8309; s__ 
G001770165	343	3377482	0.00010155494537054527	d__Bacteria; p__ Bdellovibrionota; c__ Bdellovibrionia_A; o__ UBA1018; f__ UBA1018; g__ XYD1-FULL-53-11; s__ XYD1-FULL-53-11 sp001770165
G900110635	342	3722842	9.186530075678742e-05	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Eubacterium_Q; s__ Eubacterium_Q sp900110635
G900537185	342	5305701	6.445896593117479e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Cyclobacteriaceae; g__ Alg240-R148; s__ Alg240-R148 sp900537185
G003212885	342	982193	0.00034820040460479764	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ AG-432-D11; s__ AG-432-D11 sp003212885
G001023575	342	2461858	0.0001389194665167528	d__Bacteria; p__ Actinobacteriota; c__ Acidimicrobiia; o__ IMCC26256; f__ IMCC26256; g__ IMCC26256; s__ IMCC26256 sp001023575
G011047755	341	3063884	0.0001112966417788663	d__Bacteria; p__ Bacteroidota; c__ Ignavibacteria; o__ Ch128b; f__ Ch128b; g__ Ch128b; s__ Ch128b sp011047755
G009995425	340	1860437	0.00018275276185111347	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Legionellales; f__ Legionellaceae; g__ JAALKW01; s__ JAALKW01 sp009995425
G000634675	340	580703	0.0005854972335255716	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_A; s__ 
G001468125	340	3130094	0.00010862293592460801	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Legionellales; f__ Legionellaceae; g__ Legionella_C; s__ Legionella_C rubrilucens
G902613595	340	1905017	0.00017847609758863043	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ MS024-2A; s__ MS024-2A sp902613595
G900104295	340	3553938	9.566852319877274e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Prevotella; s__ Prevotella sp900100635
G000012465	339	1842899	0.00018394931029861103	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_B; s__ Prochlorococcus_B marinus_B
G010672925	339	8672518	3.9088993531059834e-05	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Coleofasciculaceae; g__ SIO2C1; s__ SIO2C1 sp010672925
G002009735	338	4430152	7.629535058842225e-05	d__Bacteria; p__ Spirochaetota; c__ Leptospirae; o__ Leptospirales; f__ Leptonemataceae; g__ Leptonema; s__ Leptonema illini
G902536555	338	969326	0.00034869589797446887	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_A; s__ Prochlorococcus_A sp902536555
G000515235	338	2645910	0.00012774432992807767	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Synechococcus_E; s__ Synechococcus_E sp000515235
G003166715	338	2531532	0.0001335159895272902	d__Bacteria; p__ Actinobacteriota; c__ Acidimicrobiia; o__ Acidimicrobiales; f__ RAAP-2; g__ RAAP-2; s__ RAAP-2 sp003155915
G004364345	338	5828732	5.7988598549392905e-05	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Verrucomicrobiales; f__ Verrucomicrobiaceae; g__ Prosthecobacter; s__ Prosthecobacter fusiformis
G000517565	338	1820012	0.0001857130612325633	d__Bacteria; p__ Campylobacterota; c__ Desulfurellia; o__ Desulfurellales; f__ Desulfurellaceae; g__ Desulfurella; s__ Desulfurella acetivorans
G001592965	337	4481739	7.519402624740084e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Cyclobacteriaceae; g__ Fabibacter; s__ Fabibacter spongicola
G003248015	336	684165	0.0004911096007542041	d__Archaea; p__ Thermoproteota; c__ Nitrososphaeria; o__ Nitrososphaerales; f__ Nitrosopumilaceae; g__ Nitrosopumilus; s__ Nitrosopumilus salaria
G004356735	336	2464268	0.00013634880621750557	d__Bacteria; p__ Myxococcota_A; c__ UBA9160; o__ UBA9160; f__ SMWR01; g__ SMWR01; s__ SMWR01 sp004356735
G009920395	335	2631474	0.00012730507692646783	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Pseudohongiellaceae; g__ UBA9145; s__ UBA9145 sp008081045
G000262715	335	632608	0.0005295538469320654	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Blattabacteriaceae; g__ Blattabacterium; s__ Blattabacterium sp000262715
G001996265	335	3423572	9.785101642378194e-05	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Vibrionaceae; g__ Salinivibrio; s__ Salinivibrio costicola
G003995005	334	2793323	0.00011957084805444985	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Amylibacter; s__ 
G011773515	334	2498355	0.00013368796668207682	d__Bacteria; p__ Desulfobacterota_E; c__ MBNT15; o__ J040; f__ J040; g__ WVXK01; s__ WVXK01 sp011773515
G003282865	334	2162217	0.00015447108222717702	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Puniceispirillales; f__ Puniceispirillaceae; g__ UBA3439; s__ UBA3439 sp003282865
G003149185	334	6604736	5.0569772962916306e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Flammeovirgaceae; g__ Sediminitomix; s__ Sediminitomix flava
G001871115	333	2993146	0.00011125417871363442	d__Bacteria; p__ Elusimicrobiota; c__ Elusimicrobia; o__ Elusimicrobiales; f__ UBA9959; g__ UBA9959; s__ UBA9959 sp001871115
G002093115	333	3731205	8.924730750521615e-05	d__Bacteria; p__ Desulfobacterota; c__ Desulfuromonadia; o__ Desulfuromonadales; f__ Geothermobacteraceae; g__ PPFX01; s__ PPFX01 sp002093115
G002405245	333	3578485	9.30561396792218e-05	d__Bacteria; p__ Chloroflexota; c__ Limnocylindria; o__ P2-11E; f__ P2-11E; g__ UBA4735; s__ UBA4735 sp002404155
G000385035	332	437490	0.0007588744885597385	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ SAR86; f__ D2472; g__ SCGC-AAA076-P13; s__ 
G902590705	332	1936122	0.0001714767974332196	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ UBA8316; s__ UBA8316 sp902590705
G001050235	332	4438331	7.480289324973734e-05	d__Bacteria; p__ Chloroflexota; c__ Anaerolineae; o__ Anaerolineales; f__ Anaerolineaceae; g__ Longilinea; s__ Longilinea arvoryzae
G009835005	332	2602373	0.00012757587017695003	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Weeksellaceae; g__ Ap0902; s__ Ap0902 sp009835005
G003280025	331	1695193	0.00019525800307103674	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_A; s__ Prochlorococcus_A sp003280025
G001830895	331	927090	0.000357031140450226	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Acholeplasmatales; f__ Acholeplasmataceae; g__ UBA2284; s__ 
G006542375	330	1945549	0.00016961793303586802	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Acetobacterales; f__ Acetobacteraceae; g__ Oecophyllibacter; s__ Oecophyllibacter saccharovorans
G902553445	330	1651400	0.00019983044689354486	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodospirillales; f__ UBA2165; g__ TMED23; s__ 
G011058515	330	3917357	8.42404713177788e-05	d__Bacteria; p__ Methylomirabilota; c__ Methylomirabilia; o__ Rokubacteriales; f__ CSP1-6; g__ DSHD01; s__ DSHD01 sp011058515
G900696485	330	4445515	7.42321193382544e-05	d__Bacteria; p__ Myxococcota_A; c__ UBA9160; o__ UBA9160; f__ PR03; g__ CAADGG01; s__ CAADGG01 sp900696485
G012960925	330	2372479	0.00013909501411814393	d__Bacteria; p__ Nitrospirota; c__ Nitrospiria; o__ SBBL01; f__ JAADHI01; g__ DUAG01; s__ DUAG01 sp012960925
G008933765	330	3363156	9.812212100776771e-05	d__Bacteria; p__ Bacteroidota; c__ Ignavibacteria; o__ Ignavibacteriales; f__ Ignavibacteriaceae; g__ UTCHB3; s__ UTCHB3 sp002050155
G003712165	330	3267688	0.000100988833695261	d__Bacteria; p__ Planctomycetota; c__ Phycisphaerae; o__ Phycisphaerales; f__ UBA1924; g__ GCA-2732755; s__ GCA-2732755 sp003712165
G003223075	329	7527361	4.370721691174371e-05	d__Bacteria; p__ Acidobacteriota; c__ Acidobacteriae; o__ Bryobacterales; f__ Bryobacteraceae; g__ ; s__ 
G000635715	329	1374678	0.00023932877372010027	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_A; s__ Prochlorococcus_A sp000635015
G001189415	329	347505	0.0009467489676407534	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Acholeplasmatales; f__ Acholeplasmataceae; g__ Phytoplasma; s__ Phytoplasma phoenicium
G000215955	329	3761135	8.747359507170043e-05	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Nevskiales; f__ Salinisphaeraceae; g__ Salinisphaera; s__ Salinisphaera shabanensis
G000745905	329	2931053	0.00011224634969070842	d__Bacteria; p__ Actinobacteriota; c__ Acidimicrobiia; o__ Acidimicrobiales; f__ Acidimicrobiaceae; g__ Ferrimicrobium; s__ Ferrimicrobium acidiphilum
G002069305	329	2680672	0.00012273041983502643	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Opitutales; f__ ; g__ ; s__ 
G009842205	328	2904383	0.00011293276403284278	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ MPNP01; s__ MPNP01 sp009842205
G002402005	328	3602270	9.105369669680508e-05	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales; f__ OSC116; g__ OCS116; s__ OCS116 sp002402005
G902559035	328	1579159	0.0002077054938736378	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ MAG-121220-bin8; s__ MAG-121220-bin8 sp902559035
G003166475	328	7571865	4.331825778721623e-05	d__Bacteria; p__ Acidobacteriota; c__ Acidobacteriae; o__ Bryobacterales; f__ Bryobacteraceae; g__ Bog-159; s__ Bog-159 sp003166475
G012965425	328	2324088	0.00014113062844436184	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Methylococcales; f__ Methylomonadaceae; g__ OPU3-GD-OMZ; s__ OPU3-GD-OMZ sp012965425
G000739535	328	8385094	3.91170331543093e-05	d__Bacteria; p__ Moduliflexota; c__ Moduliflexia; o__ Moduliflexales; f__ Moduliflexaceae; g__ Vecturithrix; s__ Vecturithrix granuli
G001627595	328	2030568	0.0001615311577844229	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ MED-G52; s__ MED-G52 sp001627375
G013001595	328	6210319	5.2815322369108575e-05	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Saprospiraceae; g__ JABDMH01; s__ JABDMH01 sp013001595
G902551055	327	570477	0.0005732045288416535	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ ; s__ 
