Feature ID	Counts	log_counts	Taxon
g__CAG-45	156.0	2.1931245983544616	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-45; s__CAG-45 sp000438375
g__Johnsonella	1165.0	3.0663259253620376	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Johnsonella; s__
g__Muricomes_149725	42.0	1.6232492903979006	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Muricomes_149725; s__Faecalicatena fissicatena
g__Clostridium_Q_134516	5.0	0.6989700043360189	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_134516; s__Clostridium_Q_134516 symbiosum
g__Bilifractor	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bilifractor; s__
g__Butyrivibrio_A_168226	154.0	2.187520720836463	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyrivibrio_A_168226; s__
g__Choladousia	44.0	1.6434526764861874	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Choladousia; s__
g__Mediterraneibacter_A_155590	105.0	2.0211892990699383	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155590; s__Mediterraneibacter_A_155590 butyricigenes
g__Butyrivibrio_A_180067	50.0	1.6989700043360187	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyrivibrio_A_180067; s__Butyrivibrio_A_180067 crossotus
g__Lacrimispora	65.0	1.8129133566428555	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lacrimispora; s__Lacrimispora sphenoides
g__Sporofaciens	7.0	0.8450980400142568	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens; s__Sporofaciens sp000403455
g__Suipraeoptans	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Suipraeoptans; s__
g__Cuneatibacter	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Cuneatibacter; s__Cuneatibacter caecimuris
g__Lachnoclostridium_A_184689	5.0	0.6989700043360189	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_A_184689; s__
f__CAG-274; g__CAG-274	892.0	2.950364854376123	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__CAG-274; g__CAG-274; s__CAG-274 sp900545305
g__Paenibacillus_O	20.0	1.3010299956639813	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_O; s__
g__SYFI01; s__SYFI01 sp009694365	20.0	1.3010299956639813	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae; g__SYFI01; s__SYFI01 sp009694365
f__Parviterribacteraceae; g__Parviterribacter	35.0	1.5440680443502757	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Parviterribacteraceae; g__Parviterribacter; s__
g__Desulfitobacterium_A	10.0	1.0	d__Bacteria; p__Firmicutes_B_370539; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Desulfitobacteriaceae; g__Desulfitobacterium_A; s__Desulfitobacterium_A metallireducens
g__Sedimentibacter	4.0	0.6020599913279624	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__Sedimentibacter hydroxybenzoicus
g__RUG472	11.0	1.0413926851582251	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__RUG472; s__
g__Paenibacillus_J_366882	36.0	1.5563025007672873	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366882; s__Paenibacillus_J_366882 wynnii
g__WHTC01; s__WHTC01 sp009379795	24.0	1.380211241711606	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Euzebyales; f__Egibacteraceae; g__WHTC01; s__WHTC01 sp009379795
g__Egicoccus; s__Egicoccus halophilus	4314.0	3.6348801407665263	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Nitriliruptorales; f__Nitriliruptoraceae; g__Egicoccus; s__Egicoccus halophilus
g__Paenibacillus_S_363727	137.0	2.1367205671564067	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_S_363727; s__Paenibacillus_S_363727 xylanisolvens
g__Aneurinibacillus_B_362085	31.0	1.4913616938342726	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Aneurinibacillales; f__Aneurinibacillaceae; g__Aneurinibacillus_B_362085; s__Aneurinibacillus_B_362085 danicus
g__Salipaludibacillus_361384	8.0	0.9030899869919435	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus_361384; s__Salipaludibacillus aurantiacus
g__Evansella_361305	115.0	2.060697840353612	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Evansella_361305; s__Evansella cellulosilyticus
g__Shimazuella	5.0	0.6989700043360189	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Shimazuella; s__
g__Alkalibacillus	24.0	1.380211241711606	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Alkalibacillaceae; g__Alkalibacillus; s__Alkalibacillus salilacus
g__Gracilibacillus	32.0	1.505149978319906	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Gracilibacillus; s__Gracilibacillus dipsosauri
g__Salicibibacter	511.0	2.708420900134713	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salicibibacter; s__Salicibibacter kimchii
g__Aliibacillus	9.0	0.9542425094393249	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Aliibacillus; s__Aliibacillus thermotolerans
g__Hazenella; s__Hazenella coriacea	5.0	0.6989700043360189	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Hazenella; s__Hazenella coriacea
g__Adlercreutzia_404257	60.0	1.7781512503836436	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257; s__Adlercreutzia equolifaciens
g__Cloacibacillus	16.0	1.2041199826559248	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus evryensis
g__W5053	19.0	1.2787536009528289	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__W5053; s__
g__Rubneribacter	6.0	0.7781512503836436	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Rubneribacter; s__Rubneribacter badeniensis
g__Ellagibacter; s__Ellagibacter isourolithinifaciens	54.0	1.7323937598229686	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Ellagibacter; s__Ellagibacter isourolithinifaciens
g__WRMW01	84.0	1.9242792860618816	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__WRMW01; s__WRMW01 sp009776955
g__Streptomyces_G_395345	2169.0	3.336259552014193	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_395345; s__
g__Berryella	5.0	0.6989700043360189	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Berryella; s__Berryella intestinalis
g__Olsenella_F	41.0	1.6127838567197355	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella_F; s__Olsenella_F profusa
g__Cryptobacterium; s__Cryptobacterium curtum	37.0	1.568201724066995	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Cryptobacterium; s__Cryptobacterium curtum
g__Olegusella	55.0	1.7403626894942439	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olegusella; s__Olegusella massiliensis
g__D16-34	2.0	0.3010299956639812	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__D16-34; s__D16-34 sp011392455
g__CAG-1000	4.0	0.6020599913279624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__CAG-1000; s__CAG-1000 sp902764145
g__CAJPSE01; s__CAJPSE01 sp003860125	169.0	2.2278867046136734	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__CAJPSE01; s__CAJPSE01 sp003860125
g__Peptoniphilus_E	303.0	2.481442628502305	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_E; s__Peptoniphilus_E obesi
g__Anaerosphaera_226366	10.0	1.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerosphaera_226366; s__
g__Rubrobacter_B_405439	434.0	2.637489729512511	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_B_405439; s__Rubrobacter_B_405439 naiadicus
o__Thermicanales; f__Thermicanaceae; g__Thermicanus; s__Thermicanus aegyptius	29.0	1.462397997898956	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermicanales; f__Thermicanaceae; g__Thermicanus; s__Thermicanus aegyptius
g__Soehngenia_A_223986	367.0	2.5646660642520893	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae; g__Soehngenia_A_223986; s__Soehngenia_A_223986 longivitae
g__Fretibacterium; s__Fretibacterium fastidiosum	101.0	2.0043213737826426	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Aminobacteriaceae; g__Fretibacterium; s__Fretibacterium fastidiosum
g__Tepidanaerobacter	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_A; c__Thermosediminibacteria; o__Thermosediminibacterales; f__Tepidanaerobacteraceae; g__Tepidanaerobacter; s__
g__Tissierella_B_223997	9.0	0.9542425094393249	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae; g__Tissierella_B_223997; s__Tissierella_B_223997 creatinini
g__Lihuaxuella; s__Lihuaxuella thermophila	23.0	1.3617278360175928	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Lihuaxuella; s__Lihuaxuella thermophila
g__Paenibacillus_AH; s__Paenibacillus_AH cisolokensis	2.0	0.3010299956639812	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_AH; s__Paenibacillus_AH cisolokensis
g__Bacillus_286932; s__Bacillus thermocloacae	6.0	0.7781512503836436	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Bacillus_286932; s__Bacillus thermocloacae
g__Helcococcus	1014.0	3.0060379549973173	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Helcococcus; s__Helcococcus sueciensis
g__Murdochiella_225299	854.0	2.931457870689005	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Murdochiella_225299; s__Murdochiella asaccharolytica
g__Murdochiella_225317	31.0	1.4913616938342726	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Murdochiella_225317; s__
g__Symbiobacter	57.0	1.7558748556724915	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Symbiobacter; s__Symbiobacter mobilis
g__Gleimia	375.0	2.574031267727719	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia europaea_A
g__Nocardiopsis_A_393323	9832.0	3.9926418698783976	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis_A_393323; s__
g__Streptomonospora	32.0	1.505149978319906	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptomonospora; s__Streptomonospora sediminis
g__Spiractinospora	71.0	1.8512583487190752	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Spiractinospora; s__
g__Nocardiopsis_A_392974	5.0	0.6989700043360189	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis_A_392974; s__Nocardiopsis_A_392974 coralliicola
g__Leifsonia_A_381664	79.0	1.8976270912904414	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia_A_381664; s__Leifsonia_A_381664 aquatica
g__Nanosynbacter	42.0	1.6232492903979006	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Nanosynbacteraceae; g__Nanosynbacter; s__Nanosynbacter sp010202645
g__Quadrisphaera	9.0	0.9542425094393249	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Quadrisphaeraceae; g__Quadrisphaera; s__
g__Achromobacter	85.0	1.9294189257142926	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Achromobacter; s__
g__Limnobacter	45.0	1.6532125137753437	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595423; f__Burkholderiaceae_A_595423; g__Limnobacter; s__Limnobacter sp000170915
g__Vogesella	52.0	1.7160033436347992	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chromobacteriaceae; g__Vogesella; s__Vogesella urethralis
g__Simonsiella; s__Simonsiella muelleri	11.0	1.0413926851582251	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Simonsiella; s__Simonsiella muelleri
g__Methylobacillus	123.0	2.089905111439398	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylobacillus; s__Methylobacillus glycogenes
g__Kinetoplastibacterium	19.0	1.2787536009528289	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Kinetoplastibacterium; s__
g__Methylotenera_A_557637	3.0	0.47712125471966244	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557637; s__Methylotenera_A_557637 sp000799735
g__Diaphorobacter_A_589305	2989.0	3.4755259150392805	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Diaphorobacter_A_589305; s__Diaphorobacter_A_589305 nitroreducens
g__Derxia	7.0	0.8450980400142568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592526; f__Burkholderiaceae_A_592526; g__Derxia; s__
g__Methylibium	14.0	1.146128035678238	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Methylibium; s__
g__Pseudorhodoferax	15.0	1.1760912590556813	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pseudorhodoferax; s__Pseudorhodoferax sp001422405
g__Duodenibacillus	18.0	1.255272505103306	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Duodenibacillus; s__Duodenibacillus massiliensis
g__Sphaerotilus	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Sphaerotilus; s__Sphaerotilus natans
g__Giesbergeria	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Giesbergeria; s__Giesbergeria sp010020825
g__Malikia	35.0	1.5440680443502757	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Malikia; s__Malikia spinosa
g__Ottowia_589937	587.0	2.7686381012476144	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ottowia_589937; s__
g__Undibacterium_570144	140.0	2.146128035678238	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574870; g__Undibacterium_570144; s__
g__Ottowia_586836	8.0	0.9030899869919435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ottowia_586836; s__Ottowia flava
g__Methyloversatilis	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Methyloversatilis; s__Methyloversatilis discipulorum
g__Herminiimonas_567463	24.0	1.380211241711606	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Herminiimonas_567463; s__Herminiimonas saxobsidens
g__Corticimicrobacter	241.0	2.3820170425748683	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Corticimicrobacter; s__Corticimicrobacter populi
g__Verticiella	108.0	2.03342375548695	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Verticiella; s__
g__Bordetella_A_593886	103.0	2.012837224705172	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Bordetella_A_593886; s__Bordetella_A_593886 trematum
g__Pusillimonas_A	26.0	1.414973347970818	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Pusillimonas_A; s__Pusillimonas_A sp002236805
g__Pelistega_594408	288.0	2.459392487759231	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Pelistega_594408; s__Pelistega indica
g__Advenella	10.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Advenella; s__Advenella kashmirensis_594083
g__Pigmentiphaga	47.0	1.6720978579357175	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Pigmentiphaga; s__Pigmentiphaga daeguensis
g__Saccharedens	42.0	1.6232492903979006	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Saccharedens; s__
g__Kerstersia; s__Kerstersia gyiorum	350.0	2.5440680443502757	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Kerstersia; s__Kerstersia gyiorum
g__Castellaniella	3.0	0.47712125471966244	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Castellaniella; s__
g__NBD-18	19.0	1.2787536009528289	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__NBD-18; s__NBD-18 sp003507735
g__Parapusillimonas	24.0	1.380211241711606	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Parapusillimonas; s__Parapusillimonas granuli
g__Paracandidimonas	13.0	1.1139433523068367	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Paracandidimonas; s__Paracandidimonas soli
g__Oxalicibacterium	21.0	1.3222192947339193	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Oxalicibacterium; s__Oxalicibacterium faecigallinarum
g__Lacisediminimonas	160.0	2.2041199826559246	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Lacisediminimonas; s__
g__Aromatoleum	1025.0	3.010723865391773	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Aromatoleum; s__Aromatoleum toluolicum
g__Duganella_570799	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Duganella_570799; s__Duganella zoogloeoides
g__Rivicola	7.0	0.8450980400142568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Aquaspirillaceae_561253; g__Rivicola; s__Rivicola pingtungensis
g__Janthinobacterium_571526	34.0	1.5314789170422551	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Janthinobacterium_571526; s__Janthinobacterium agaricidamnosum
g__Duganella_570900; s__Duganella sp000335815	9.0	0.9542425094393249	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Duganella_570900; s__Duganella sp000335815
g__Paenalcaligenes	29.0	1.462397997898956	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Paenalcaligenes; s__Paenalcaligenes hermetiae
g__Aquaspirillum_560424	35.0	1.5440680443502757	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Aquaspirillaceae_561253; g__Aquaspirillum_560424; s__Aquaspirillum serpens
g__Rhodoglobus	43.0	1.6334684555795864	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Rhodoglobus; s__Rhodoglobus xinjiangensis
g__Arthrobacter_G_385896; s__Arthrobacter russicus	4.0	0.6020599913279624	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_G_385896; s__Arthrobacter russicus
g__Rhodococcus_C_373001; s__Rhodococcus aerolatus	7.0	0.8450980400142568	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_C_373001; s__Rhodococcus aerolatus
g__Rhodococcus_C_375139	37.0	1.568201724066995	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_C_375139; s__
g__Klenkia	22.0	1.3424226808222062	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__
g__Microcella	49.0	1.6901960800285136	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microcella; s__Microcella alkaliphila
g__Sporichthya	211.0	2.3242824552976926	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Sporichthyales; f__Sporichthyaceae; g__Sporichthya; s__
g__Humibacter_381507; s__Humibacter aquilariae	675.0	2.829303772831025	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Humibacter_381507; s__Humibacter aquilariae
g__Saccharomonospora	1090.0	3.037426497940624	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharomonospora; s__Saccharomonospora sp003202235
g__Pseudactinotalea	9.0	0.9542425094393249	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae; g__Pseudactinotalea; s__Pseudactinotalea suaedae
g__Leifsonia_B_381842; s__Leifsonia kafniensis	35.0	1.5440680443502757	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia_B_381842; s__Leifsonia kafniensis
g__Planctomonas_381473	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Planctomonas_381473; s__Planctomonas sp008642235
g__Yonghaparkia	127.0	2.103803720955957	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Yonghaparkia; s__Yonghaparkia alkaliphila
g__Pseudolysinimonas	4.0	0.6020599913279624	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Pseudolysinimonas; s__Pseudolysinimonas sp002325245
g__Okibacterium_382198	85.0	1.9294189257142926	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Okibacterium_382198; s__Okibacterium fritillariae
g__Microterricola	45.0	1.6532125137753437	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microterricola; s__Microterricola viridarii_A_381686
g__Sediminivirga; s__Sediminivirga luteola	18.0	1.255272505103306	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae; g__Sediminivirga; s__Sediminivirga luteola
g__Scardovia	197.0	2.294466226161593	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Scardovia; s__Scardovia wiggsiae
g__Serinicoccus	14.0	1.146128035678238	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Serinicoccus; s__
g__Saccharopolyspora_D_379427	202.0	2.305351369446624	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379427; s__
